Delta_s,r_non_pub,r_lux_pub,public_share,candidate,EG,sdG,P_G_neg,p05,p95
0.0145,0.248197866323595,0.274822127070142,0.7,exactopt_vs_selected,0.00894607011711526,0.00993831604583543,0.1855,-0.00715312813490426,0.0256092541870796
0.015,0.244391543190084,0.276546538655489,0.5,file2_vs_file1,-0.0149218273499861,0.00621175807053475,0.99275,-0.0253297518882186,-0.0048049424758383
0.015,0.244391543190084,0.276546538655489,0.5,exactopt_vs_selected,0.0097986947142723,0.00957181743050201,0.15675,-0.00568079835962003,0.0258664245083267
0.015,0.244391543190084,0.276546538655489,0.7,file2_vs_file1,-0.0149152517439892,0.00675842439922148,0.988,-0.02621843344893,-0.00391048535437689
0.015,0.244391543190084,0.276546538655489,0.7,exactopt_vs_selected,0.00978753818782477,0.0104098283740416,0.17475,-0.00707463869268775,0.027244328624931
0.0155,0.240585220056573,0.278270950240837,0.5,file2_vs_file1,-0.0154218273499861,0.00621175807053475,0.99425,-0.0258297518882186,-0.0053049424758383
0.0155,0.240585220056573,0.278270950240837,0.5,exactopt_vs_selected,0.0106798348774256,0.0100079949636985,0.1475,-0.00549462220767194,0.0274890642640524
0.0155,0.240585220056573,0.278270950240837,0.7,file2_vs_file1,-0.0154151962572873,0.00675833641927761,0.9905,-0.02671843344893,-0.00441048535437689
0.0155,0.240585220056573,0.278270950240837,0.7,exactopt_vs_selected,0.0106680476187697,0.0108838945668701,0.16775,-0.00693856127796582,0.0289361819234071
0.016,0.236778896923061,0.279995361826185,0.5,file2_vs_file1,-0.0159218273499861,0.00621175807053475,0.995,-0.0263297518882186,-0.0058049424758383
0.016,0.236778896923061,0.279995361826185,0.5,exactopt_vs_selected,0.0116003295557311,0.0104467871018831,0.13875,-0.00527785838233085,0.0291160115995282
0.016,0.236778896923061,0.279995361826185,0.7,file2_vs_file1,-0.0159151175775381,0.00675821478633521,0.99175,-0.02721843344893,-0.00491048535437689
0.016,0.236778896923061,0.279995361826185,0.7,exactopt_vs_selected,0.0115878566081552,0.0113607033544483,0.1575,-0.0067743331242762,0.030671557134831
0.0165,0.23297257378955,0.281719773411532,0.5,file2_vs_file1,-0.0164218273499861,0.00621175807053475,0.99625,-0.0268297518882186,-0.00630494247583831
0.0165,0.23297257378955,0.281719773411532,0.5,exactopt_vs_selected,0.0125604020006632,0.0108882899124585,0.12775,-0.00501984990148715,0.0308279330273957
0.0165,0.23297257378955,0.281719773411532,0.7,file2_vs_file1,-0.0164150388977889,0.0067580968152557,0.9935,-0.0277184334489301,-0.00541048535437691
0.0165,0.23297257378955,0.281719773411532,0.7,exactopt_vs_selected,0.0125472254484481,0.0118404310064258,0.149,-0.00658445267668097,0.0324067046912673
0.017,0.229166250656039,0.28344418499688,0.5,file2_vs_file1,-0.0169218273499861,0.00621175807053474,0.99675,-0.0273297518882186,-0.0068049424758383
0.017,0.229166250656039,0.28344418499688,0.5,exactopt_vs_selected,0.0135602849686598,0.0113326029105196,0.11625,-0.00471570525563124,0.0325704664286225
0.017,0.229166250656039,0.28344418499688,0.7,file2_vs_file1,-0.0169149602180397,0.00675798250623086,0.99425,-0.0282184334489301,-0.00591048535437689
0.017,0.229166250656039,0.28344418499688,0.7,exactopt_vs_selected,0.0135463865827327,0.0123231858858768,0.14175,-0.00635464236284611,0.0342200458477218
0.0175,0.225359927522527,0.285168596582228,0.5,file2_vs_file1,-0.0174218273499861,0.00621175807053475,0.9975,-0.0278297518882186,-0.0073049424758383
0.0175,0.225359927522527,0.285168596582228,0.5,exactopt_vs_selected,0.0146002210941572,0.0117798292538456,0.109,-0.00437838861269821,0.0343847451359425
0.0175,0.225359927522527,0.285168596582228,0.7,file2_vs_file1,-0.0174148815382905,0.00675787185944651,0.995,-0.02871843344893,-0.00641048535437689
0.0175,0.225359927522527,0.285168596582228,0.7,exactopt_vs_selected,0.0145855823194575,0.0128090803081263,0.13125,-0.0060791903201331,0.0360719373822881
0.018,0.221553604389016,0.286893008167576,0.5,file2_vs_file1,-0.0179217770088064,0.00621167766935646,0.99825,-0.0283297518882186,-0.0078049424758383
0.018,0.221553604389016,0.286893008167576,0.5,exactopt_vs_selected,0.0156803590319467,0.0122298720698955,0.101,-0.00400500713527204,0.0362462973993573
0.018,0.221553604389016,0.286893008167576,0.7,file2_vs_file1,-0.0179148028585413,0.0067577648750825,0.99625,-0.0292184334489301,-0.0069104853543769
0.018,0.221553604389016,0.286893008167576,0.7,exactopt_vs_selected,0.0156650652283052,0.0132982307666907,0.122,-0.00576412434619433,0.0380001156487131
0.0185,0.217747281255505,0.288617419752923,0.5,file2_vs_file1,-0.0184216983290572,0.00621155527437687,0.999,-0.0288297518882186,-0.0083049424758383
0.0185,0.217747281255505,0.288617419752923,0.5,exactopt_vs_selected,0.0168009977400218,0.0126829165664088,0.0945,-0.00359253184839251,0.038153838933175
0.0185,0.217747281255505,0.288617419752923,0.7,file2_vs_file1,-0.0184146871352558,0.00675755569674032,0.99675,-0.02971843344893,-0.00741048535437689
0.0185,0.217747281255505,0.288617419752923,0.7,exactopt_vs_selected,0.0167850189133982,0.0137905210834684,0.113,-0.00541727072473727,0.0399188993335869
0.019,0.213940958121993,0.290341831338271,0.5,file2_vs_file1,-0.018921619649308,0.00621143686350591,0.9995,-0.0293297518882186,-0.00880494247583831
0.019,0.213940958121993,0.290341831338271,0.5,exactopt_vs_selected,0.0179624682622309,0.0131391899239804,0.08675,-0.00314263589322424,0.0400919601096227
0.019,0.213940958121993,0.290341831338271,0.7,file2_vs_file1,-0.0189145297757574,0.00675723388362238,0.9975,-0.0302184334489301,-0.0079104853543769
0.019,0.213940958121993,0.290341831338271,0.7,exactopt_vs_selected,0.0179456986372937,0.0142860255785516,0.10625,-0.00503092808090569,0.0419686931116165
0.0195,0.210134634988482,0.292066242923618,0.5,file2_vs_file1,-0.0194215409695588,0.00621132243697141,0.9995,-0.0298297518882186,-0.0093049424758383
0.0195,0.210134634988482,0.292066242923618,0.5,exactopt_vs_selected,0.0191650567939951,0.0135988124506763,0.081,-0.00266747707513679,0.0420669253978375
0.0195,0.210134634988482,0.292066242923618,0.7,file2_vs_file1,-0.019414372416259,0.00675691938272765,0.998,-0.0307184334489301,-0.0084104853543769
0.0195,0.210134634988482,0.292066242923618,0.7,exactopt_vs_selected,0.0191474764406019,0.01478513368949,0.0995,-0.00460732941839264,0.0440423839360289
0.02,0.206328311854971,0.293790654508966,0.5,file2_vs_file1,-0.0199214622898096,0.00621121199499361,0.9995,-0.0303297518882186,-0.0098049424758383
0.02,0.206328311854971,0.293790654508966,0.5,exactopt_vs_selected,0.0204090616559893,0.014061909292629,0.07225,-0.00214285758848627,0.0440805789877978
0.02,0.206328311854971,0.293790654508966,0.7,file2_vs_file1,-0.0199142150567605,0.00675661219507715,0.9985,-0.0312184334489301,-0.0089104853543769
0.02,0.206328311854971,0.293790654508966,0.7,exactopt_vs_selected,0.020390650246291,0.0152879815471188,0.09225,-0.00415899384059527,0.0461380065344365
0.0205,0.202521988721459,0.295515066094314,0.5,file2_vs_file1,-0.0204213836100603,0.00621110553778503,0.99975,-0.0308297518882186,-0.0103049424758383
0.0205,0.202521988721459,0.295515066094314,0.5,exactopt_vs_selected,0.0216947938373654,0.0145286107270039,0.06525,-0.00160570444916596,0.0461778976269163
0.0205,0.202521988721459,0.295515066094314,0.7,file2_vs_file1,-0.0204140576972621,0.00675631232166844,0.99925,-0.0317184334489301,-0.00941048535437689
0.0205,0.202521988721459,0.295515066094314,0.7,exactopt_vs_selected,0.021675530628596,0.0157947108487738,0.0865,-0.00366197577535148,0.0482668735653633
0.021,0.198715665587948,0.297239477679661,0.5,file2_vs_file1,-0.0209212341395785,0.00621080132502608,0.99975,-0.0313297518882186,-0.0108049424758383
0.021,0.198715665587948,0.297239477679661,0.5,exactopt_vs_selected,0.0230223965424939,0.0149985130255628,0.06,-0.00102751368567662,0.048238323675972
0.021,0.198715665587948,0.297239477679661,0.7,file2_vs_file1,-0.0209137621466144,0.00675567963511752,0.9995,-0.03221843344893,-0.00991048535437689
0.021,0.198715665587948,0.297239477679661,0.7,exactopt_vs_selected,0.0230020879956128,0.0163045472309622,0.08075,-0.00315187641481484,0.0504461267970858
0.0215,0.194909342454437,0.298963889265009,0.5,file2_vs_file1,-0.0214210767800801,0.00621048238610173,1,-0.0318297518882186,-0.0113049424758383
0.0215,0.194909342454437,0.298963889265009,0.5,exactopt_vs_selected,0.0243923561970707,0.0154722092146929,0.0545,-0.000387115252228633,0.0503652817756285
0.0215,0.194909342454437,0.298963889265009,0.7,file2_vs_file1,-0.0214133269881949,0.00675473727449231,0.9995,-0.03271843344893,-0.0104104853543769
0.0215,0.194909342454437,0.298963889265009,0.7,exactopt_vs_selected,0.0243706214816333,0.0168176062308724,0.0725,-0.00260595524443985,0.0526653954924388
0.022,0.191103019320925,0.300688300850357,0.5,file2_vs_file1,-0.0219209194205816,0.0062101714034713,1,-0.0323297518882186,-0.0118049424758383
0.022,0.191103019320925,0.300688300850357,0.5,exactopt_vs_selected,0.025805044749887,0.015949905975119,0.0485,0.000278033468084143,0.052565280331161
0.022,0.191103019320925,0.300688300850357,0.7,file2_vs_file1,-0.021912716760265,0.00675341439877706,0.99975,-0.03321843344893,-0.0109104853543769
0.022,0.191103019320925,0.300688300850357,0.7,exactopt_vs_selected,0.0257813507159708,0.0173337512679019,0.06675,-0.00199395125818197,0.05490280471598
0.0225,0.187296696187414,0.302412712435705,0.5,file2_vs_file1,-0.0224207620610832,0.00620986837833011,1,-0.0328297518882186,-0.0123049424758383
0.0225,0.187296696187414,0.302412712435705,0.5,exactopt_vs_selected,0.0272608298615178,0.0164317578909827,0.045,0.000948746368570126,0.0548519213854246
0.0225,0.187296696187414,0.302412712435705,0.7,file2_vs_file1,-0.022412006074113,0.00675188853691897,0.99975,-0.03371843344893,-0.0114104853543769
0.0225,0.187296696187414,0.302412712435705,0.7,exactopt_vs_selected,0.027234807100477,0.017853575554109,0.0605,-0.00135598211409706,0.0572206156418883
0.023,0.183490373053903,0.304137124021052,0.5,file2_vs_file1,-0.0229205098777132,0.00620933906306265,1,-0.0333297518882186,-0.0128049424758383
0.023,0.183490373053903,0.304137124021052,0.5,exactopt_vs_selected,0.0287598203602137,0.0169172040313083,0.041,0.00167803229271521,0.0571544891871601
0.023,0.183490373053903,0.304137124021052,0.7,file2_vs_file1,-0.0229111910862831,0.00675014013937141,0.99975,-0.0341982578937224,-0.0119104853543769
0.023,0.183490373053903,0.304137124021052,0.7,exactopt_vs_selected,0.0287313354614377,0.0183771438599607,0.05675,-0.000718851943793039,0.0596299147522217
0.0235,0.179684049920391,0.3058615356064,0.5,file2_vs_file1,-0.0234200871604329,0.00620841713997467,1,-0.0338297518882186,-0.0133049424758383
0.0235,0.179684049920391,0.3058615356064,0.5,exactopt_vs_selected,0.0303021657283992,0.0174058089510383,0.036,0.00247174075013124,0.0595003350219358
0.0235,0.179684049920391,0.3058615356064,0.7,file2_vs_file1,-0.0234101685818652,0.00674801271595186,1,-0.0346982578937224,-0.0124104853543769
0.0235,0.179684049920391,0.3058615356064,0.7,exactopt_vs_selected,0.0302709987172616,0.0189040229495508,0.05025,-2.09801036405724e-05,0.0620537205329441
0.024,0.17587772678688,0.307585947191748,0.5,file2_vs_file1,-0.0239194799744051,0.00620709995155804,1,-0.0343297518882186,-0.0138049424758383
0.024,0.17587772678688,0.307585947191748,0.5,exactopt_vs_selected,0.0318881956501786,0.0178976101217447,0.034,0.00327529958184849,0.0619272794564755
0.024,0.17587772678688,0.307585947191748,0.7,file2_vs_file1,-0.0239085869236154,0.00674489698970125,1,-0.0351982578937223,-0.0129104853543769
0.024,0.17587772678688,0.307585947191748,0.7,exactopt_vs_selected,0.0318530764070852,0.0194321631435555,0.04725,0.000745178435016774,0.0645209862093771
0.0245,0.172071403653369,0.309310358777095,0.5,file2_vs_file1,-0.0244187599067825,0.00620554836797287,1,-0.0348297518882186,-0.0143049424758383
0.0245,0.172071403653369,0.309310358777095,0.5,exactopt_vs_selected,0.0335185229540695,0.0183932312490335,0.03225,0.00410180293699838,0.0643922162891302
0.0245,0.172071403653369,0.309310358777095,0.7,file2_vs_file1,-0.0244066397195134,0.00674099448860191,1,-0.0356748234720082,-0.0134104853543769
0.0245,0.172071403653369,0.309310358777095,0.7,exactopt_vs_selected,0.0334784643988186,0.0199623394768619,0.04425,0.00151415765157317,0.067074087056824
0.025,0.168265080519857,0.311034770362443,0.5,file2_vs_file1,-0.0249179330039667,0.00620378020997691,1,-0.0353163956638825,-0.0148049424758383
0.025,0.168265080519857,0.311034770362443,0.5,exactopt_vs_selected,0.0351935915243859,0.0188928574895679,0.028,0.00491679312201065,0.0669411339571245
0.025,0.168265080519857,0.311034770362443,0.7,file2_vs_file1,-0.0249044451878686,0.00673665854143541,1,-0.0361748234720083,-0.0139104853543769
0.025,0.168265080519857,0.311034770362443,0.7,exactopt_vs_selected,0.0351478993008057,0.0204956849277658,0.0395,0.0023080746897986,0.0696606714371187
0.0255,0.164458757386346,0.312759181947791,0.5,file2_vs_file1,-0.0254167773238971,0.00620140807012167,1,-0.0358163956638825,-0.0153049424758383
0.0255,0.164458757386346,0.312759181947791,0.5,exactopt_vs_selected,0.0369131043669486,0.0193951437352632,0.027,0.00581674262977718,0.0695465600129835
0.0255,0.164458757386346,0.312759181947791,0.7,file2_vs_file1,-0.0254019498438324,0.00673186624923797,1,-0.0366481766704635,-0.0144104853543769
0.0255,0.164458757386346,0.312759181947791,0.7,exactopt_vs_selected,0.0368616045446927,0.021032124950901,0.0355,0.00308367097811355,0.0723405381237226
0.026,0.160652434252835,0.314483593533138,0.5,file2_vs_file1,-0.0259150519262892,0.00619798149070692,1,-0.0362940054551401,-0.0158049424758383
0.026,0.160652434252835,0.314483593533138,0.5,exactopt_vs_selected,0.0386766376415048,0.0198983888677492,0.02525,0.00672532082366073,0.0722090615483774
0.026,0.160652434252835,0.314483593533138,0.7,file2_vs_file1,-0.0258990500705233,0.00672639831682158,1,-0.0371481766704635,-0.0149104853543769
0.026,0.160652434252835,0.314483593533138,0.7,exactopt_vs_selected,0.0386196310864741,0.021570947851137,0.034,0.00394303247709245,0.0748796813323222
0.0265,0.156846111119323,0.316208005118486,0.5,file2_vs_file1,-0.0264129972385581,0.00619387155919385,1,-0.0367598884738722,-0.0163049424758383
0.0265,0.156846111119323,0.316208005118486,0.5,exactopt_vs_selected,0.0404853984821655,0.020404060735801,0.0235,0.00764044831065702,0.0749189283538413
0.0265,0.156846111119323,0.316208005118486,0.7,file2_vs_file1,-0.0263956341312266,0.00672012551940741,1,-0.0376481766704635,-0.0154104853543769
0.0265,0.156846111119323,0.316208005118486,0.7,exactopt_vs_selected,0.0404219827569005,0.0221116042899707,0.03225,0.00481614080716344,0.0776162561787582
0.027,0.153039787985812,0.317932416703834,0.5,file2_vs_file1,-0.0269106469406563,0.00618928629184854,1,-0.037243828512914,-0.0168049424758383
0.027,0.153039787985812,0.317932416703834,0.5,exactopt_vs_selected,0.0423399555663665,0.0209128660864216,0.022,0.00864003269220468,0.0776431352548688
0.027,0.153039787985812,0.317932416703834,0.7,file2_vs_file1,-0.0268914468686213,0.00671241349432324,1,-0.0381281003200322,-0.0159104853543769
0.027,0.153039787985812,0.317932416703834,0.7,exactopt_vs_selected,0.042268121253589,0.0226517726910479,0.0285,0.00568981433731949,0.0802837050363544
0.0275,0.149233464852301,0.319656828289181,0.5,file2_vs_file1,-0.0274079827495438,0.00618422462981862,1,-0.0377328926177037,-0.0173049424758383
0.0275,0.149233464852301,0.319656828289181,0.5,exactopt_vs_selected,0.0442407201583859,0.0214248575682309,0.01975,0.00964905383306175,0.0803831676530586
0.0275,0.149233464852301,0.319656828289181,0.7,file2_vs_file1,-0.0273865133278105,0.00670333364471835,1,-0.0385916373161753,-0.0164104853543769
0.0275,0.149233464852301,0.319656828289181,0.7,exactopt_vs_selected,0.0441584750201292,0.0231915664405683,0.027,0.00664194542677093,0.0828774363861784
0.028,0.145427141718789,0.321381239874529,0.5,file2_vs_file1,-0.0279047479014923,0.00617820311707792,1,-0.0382328926177037,-0.0178049424758383
0.028,0.145427141718789,0.321381239874529,0.5,exactopt_vs_selected,0.0461872092259583,0.0219381164632281,0.01725,0.0107613482810245,0.0830241678027045
0.028,0.145427141718789,0.321381239874529,0.7,file2_vs_file1,-0.0278808844170092,0.00669306382745279,1,-0.039085364721766,-0.0169104853543769
0.028,0.145427141718789,0.321381239874529,0.7,exactopt_vs_selected,0.046093601925596,0.0237314986327224,0.026,0.0076073406839988,0.085722843225717
0.0285,0.141620818585278,0.323105651459877,0.5,file2_vs_file1,-0.028400726391486,0.00617080794246176,1,-0.0386958493736377,-0.0183049424758383
0.0285,0.141620818585278,0.323105651459877,0.5,exactopt_vs_selected,0.0481790237476844,0.022450868692227,0.01575,0.011884915509779,0.0859326983647825
0.0285,0.141620818585278,0.323105651459877,0.7,file2_vs_file1,-0.0283744884439004,0.00668146472837518,1,-0.0395815764513635,-0.0174104853543769
0.0285,0.141620818585278,0.323105651459877,0.7,exactopt_vs_selected,0.0480736212501148,0.0242709268254901,0.02425,0.00870089261474103,0.0886477785324317
0.029,0.137814495451767,0.324830063045224,0.5,file2_vs_file1,-0.0288959376720778,0.0061619673737219,1,-0.0391847189598386,-0.0188049424758383
0.029,0.137814495451767,0.324830063045224,0.5,exactopt_vs_selected,0.0502166508369001,0.0229628175226164,0.01375,0.0130193720377884,0.0886750130304078
0.029,0.137814495451767,0.324830063045224,0.7,file2_vs_file1,-0.0288673474311729,0.0066688437432875,1,-0.040037047223154,-0.0179104853543769
0.029,0.137814495451767,0.324830063045224,0.7,exactopt_vs_selected,0.0500990245502899,0.0248107581336902,0.02275,0.0097672961051034,0.0915420514062156
0.0295,0.134008172318255,0.326554474630572,0.5,file2_vs_file1,-0.0293903501685422,0.00615174953486592,1,-0.0396745161676179,-0.0193049424758383
0.0295,0.134008172318255,0.326554474630572,0.5,exactopt_vs_selected,0.0523004004501055,0.0234739777882586,0.01225,0.0142020245479096,0.091526772683704
0.0295,0.134008172318255,0.326554474630572,0.7,file2_vs_file1,-0.0293592559275082,0.00665497747260333,1,-0.0404663234173771,-0.0184104853543769
0.0295,0.134008172318255,0.326554474630572,0.7,exactopt_vs_selected,0.0521693985766117,0.0253498057661021,0.021,0.0108570487489405,0.0943891200839318
0.03,0.130201849184744,0.32827888621592,0.5,file2_vs_file1,-0.0298839523163097,0.00614013253977125,1,-0.0401737660359244,-0.0198049424758383
0.03,0.130201849184744,0.32827888621592,0.5,exactopt_vs_selected,0.0544306814346308,0.0239841552846297,0.011,0.0154961487598129,0.0946222625249201
0.03,0.130201849184744,0.32827888621592,0.7,file2_vs_file1,-0.0298503323274103,0.00664013485852433,1,-0.0408738943584697,-0.0189104853543769
0.03,0.130201849184744,0.32827888621592,0.7,exactopt_vs_selected,0.0542856416901934,0.0258891289751253,0.01925,0.012011082005515,0.0974999658965339
